date,tone,art_count
2025-10-18,1.012,113
2025-10-19,0.697,125
2025-10-20,0.767,193
2025-10-21,1.031,296
2025-10-22,1.41,199
2025-10-23,0.141,390
2025-10-24,0.663,370
2025-10-25,1.107,159
2025-10-26,0.935,132
2025-10-27,1.252,233
2025-10-28,1.698,437
2025-10-29,0.833,1144
2025-10-30,0.456,772
2025-10-31,0.688,408
2025-11-01,1.142,326
2025-11-02,0.778,169
2025-11-03,1.186,400
2025-11-04,0.656,602
2025-11-05,0.878,488
2025-11-06,0.582,525
2025-11-07,0.518,439
2025-11-08,0.443,223
2025-11-09,0.512,168
2025-11-10,0.577,226
2025-11-11,0.279,415
2025-11-12,0.641,620
2025-11-13,0.511,334
2025-11-14,-0.892,455
2025-11-15,0.266,244
2025-11-16,0.06,213
2025-11-17,-0.103,503
2025-11-18,-0.11,719
2025-11-19,0.188,664
2025-11-20,0.065,992
2025-11-21,-0.702,743
2025-11-22,-0.18,332
2025-11-23,-0.127,227
2025-11-24,0.164,428
2025-11-25,0.551,472
2025-11-26,0.493,385
2025-11-27,0.392,221
2025-11-28,0.627,264
2025-11-29,0.637,185
2025-11-30,0.687,170
2025-12-01,0.486,376
2025-12-02,0.905,412
2025-12-03,0.717,453
2025-12-04,0.515,303
2025-12-05,1.178,174
2025-12-06,1.554,3
2025-12-07,1.148,130
2025-12-08,1.371,233
2025-12-09,0.662,542
2025-12-10,0.404,405
2025-12-11,0.453,411
2025-12-12,0.257,540
2025-12-13,0.577,192
2025-12-14,0.481,187
2025-12-15,0.141,288
2025-12-16,0.518,299
2025-12-17,0.496,414
2025-12-18,0.163,414
2025-12-19,0.282,381
2025-12-20,0.578,241
2025-12-21,0.262,192
2025-12-22,0.558,353
2025-12-23,0.489,428
2025-12-24,-0.153,362
2025-12-25,1.003,207
2025-12-26,0.905,221
2025-12-27,1.133,179
2025-12-28,0.625,151
2025-12-29,0.54,346
2025-12-30,0.25,347
2025-12-31,-0.33,394
2026-01-01,0.406,218
2026-01-02,0.356,375
2026-01-03,0.388,150
2026-01-04,0.663,123
2026-01-05,0.77,459
2026-01-06,1.621,659
2026-01-07,1.535,682
2026-01-08,0.948,413
2026-01-09,1.251,348
2026-01-10,1.104,249
2026-01-11,1.062,132
2026-01-12,1.282,212
2026-01-13,0.679,412
2026-01-14,1.291,374
2026-01-15,0.631,446
2026-01-16,1.067,359
2026-01-17,0.681,175
2026-01-18,1.353,139
2026-01-19,0.617,224
2026-01-20,0.151,312
2026-01-21,0.132,293
2026-01-22,0.941,266
2026-01-23,0.335,223
2026-01-24,0.632,170
2026-01-25,0.468,98
2026-01-26,0.978,264
2026-01-27,0.889,199
2026-01-28,0.894,341
2026-01-29,0.857,374
2026-01-30,0.252,210
2026-01-31,0.852,142
2026-02-01,1.003,145
2026-02-02,0.069,240
2026-02-03,1.104,209
2026-02-04,0.341,302
2026-02-05,0.373,289
2026-02-06,0.336,274
2026-02-07,0.268,288
2026-02-08,0.218,165
2026-02-09,0.58,289
2026-02-10,0.89,263
2026-02-11,0.923,206
2026-02-12,1.063,228
2026-02-13,0.847,261
2026-02-14,1.052,247
2026-02-15,0.87,250
2026-02-16,0.685,225
2026-02-17,0.294,209
2026-02-18,0.9,290
2026-02-19,0.473,340
2026-02-20,0.954,196
2026-02-21,0.658,220
2026-02-22,1.6,136
2026-02-23,-0.075,236
2026-02-24,-0.261,268
2026-02-25,0.647,354
2026-02-26,0.588,816
2026-02-27,0.165,433
2026-02-28,0.0,0
2026-03-01,0.488,157
2026-03-02,0.305,233
2026-03-03,-0.493,405
2026-03-04,0.77,375
2026-03-05,-0.217,327
2026-03-06,0.018,286
2026-03-07,0.84,163
2026-03-08,0.456,106
2026-03-09,-0.135,291
2026-03-10,0.119,251
2026-03-11,0.67,331
2026-03-12,0.539,318
2026-03-13,0.664,215
2026-03-14,0.588,190
2026-03-15,0.55,149
2026-03-16,0.882,484
2026-03-17,0.877,790
2026-03-18,1.152,461
2026-03-19,1.12,332
2026-03-20,-0.607,312
2026-03-21,-0.369,223
2026-03-22,0.43,139
2026-03-23,0.648,209
2026-03-24,0.507,271
2026-03-25,0.698,283
2026-03-26,-0.141,385
2026-03-27,-0.594,264
2026-03-28,-0.164,146
2026-03-29,0.326,132
2026-03-30,0.248,255
2026-03-31,0.029,248
2026-04-01,0.012,338
2026-04-02,0.392,189
2026-04-03,0.284,248
2026-04-04,0.319,125
2026-04-05,0.134,112
2026-04-06,0.044,180
2026-04-07,1.055,230
2026-04-08,0.522,267
2026-04-09,0.591,245
2026-04-10,0.237,229
2026-04-11,0.098,157
2026-04-12,-0.044,123
2026-04-13,0.762,132
2026-04-14,0.783,262
2026-04-15,0.764,238
2026-04-16,0.791,311
2026-04-17,0.541,247
2026-04-18,0.48,140
2026-04-19,0.397,149
2026-04-20,1.357,222
2026-04-21,1.294,322
2026-04-22,1.065,298
2026-04-23,1.179,444
2026-04-24,1.286,494
2026-04-25,0.974,267
2026-04-26,0.586,155
2026-04-27,0.622,210
2026-04-28,0.651,263
2026-04-29,0.325,366
2026-04-30,1.137,394
2026-05-01,0.741,265
2026-05-02,0.542,288
2026-05-03,0.679,166
2026-05-04,0.531,186
2026-05-05,1.262,290
2026-05-06,1.045,546
2026-05-07,1.18,479
2026-05-08,1.186,366
2026-05-09,0.99,243
2026-05-10,0.585,151
2026-05-11,0.103,341
2026-05-12,0.422,329
2026-05-13,0.699,648
2026-05-14,0.351,817
2026-05-15,0.164,713
2026-05-16,0.198,407
2026-05-17,-0.184,188
2026-05-18,-0.791,223
2026-05-19,0.087,333
2026-05-20,-0.104,439
2026-05-21,0.718,606
2026-05-22,0.472,414
2026-05-23,0.555,202
2026-05-24,0.504,165
2026-05-25,0.774,229
2026-05-26,1.194,355
2026-05-27,0.832,521
2026-05-28,1.101,417
2026-05-29,0.843,234
2026-05-30,0.497,160
2026-05-31,0.365,166
2026-06-01,1.052,707
2026-06-02,1.127,677
2026-06-03,0.937,591
2026-06-04,0.875,545
2026-06-05,-0.164,373
2026-06-06,-0.395,214
2026-06-07,0.143,183
2026-06-08,0.671,387
2026-06-09,0.374,393
2026-06-10,0.885,379
2026-06-11,0.611,378
2026-06-12,0.636,264
2026-06-13,0.972,147
2026-06-14,0.664,94
2026-06-15,1.022,281
2026-06-16,0.518,318
2026-06-17,0.463,447
2026-06-18,0.808,339
2026-06-19,0.192,263
2026-06-20,1.319,171
2026-06-21,0.448,133
2026-06-22,0.27,353
2026-06-23,0.303,467
2026-06-24,0.785,612
2026-06-25,0.818,440
2026-06-26,0.546,254
2026-06-27,0.206,269
2026-06-28,0.641,115
2026-06-29,0.062,211
2026-06-30,0.315,195
2026-07-05,0.374,163
2026-07-06,0.293,164
2026-07-07,0.162,189
2026-07-08,0.601,309
2026-07-09,0.53,285
2026-07-10,0.553,358
2026-07-11,0.17,202
2026-07-12,0.568,124
2026-07-13,-0.388,58
